molecule_name,pEC50
CNP0232852,4.976632831
CNP0453818,4.976685872
CNP0191961,4.976710148
CNP0202169,4.976713933
CNP0202397,4.976713933
CNP0206705,4.976713933
CNP0265287,4.976713933
CNP0344202,4.976713933
CNP0201738,4.976728173
CNP0229656,4.976728617
CNP0078540,4.976736323
CNP0078540,4.976736323
CNP0345958,4.976789968
CNP0287198,4.976813602
CNP0200891,4.976827859
CNP0289906,4.976827859
CNP0386142,4.976834856
CNP0096529,4.976851069
CNP0312983,4.97686981
CNP0426504,4.97686981
CNP0284893,4.976964362
CNP0207456,4.976981244
CNP0001910,4.976998762
CNP0001907,4.976998762
CNP0307722,4.977043958
CNP0255537,4.977081246
CNP0198573,4.977081518
CNP0326144,4.97716907
CNP0187153,4.977195262
CNP0253495,4.977195262
CNP0373977,4.977248213
CNP0342373,4.977269107
CNP0094139,4.977270623
CNP0418412,4.977270623
CNP0079479,4.97731633
CNP0079478,4.97731633
CNP0222976,4.977327006
CNP0318914,4.977327006
CNP0355610,4.977357202
CNP0102036,4.977363248
CNP0202765,4.977363248
CNP0331338,4.977406189
CNP0370012,4.977406189
CNP0213617,4.977446809
CNP0272896,4.977482724
CNP0346151,4.977482724
CNP0434820,4.977482724
CNP0457643,4.977482724
CNP0379842,4.977496055
CNP0332658,4.977555052
CNP0085151,4.977573505
CNP0085152,4.977573505
CNP0314202,4.977582032
CNP0309494,4.977587082
CNP0203630,4.977587197
CNP0321033,4.977587197
CNP0423197,4.977597362
CNP0265213,4.977603555
CNP0306478,4.977679517
CNP0387969,4.977679517
CNP0324911,4.977680951
CNP0428927,4.977703803
CNP0256440,4.977757077
CNP0319911,4.977771311
CNP0262354,4.977785961
CNP0315445,4.977800894
CNP0276420,4.977817434
CNP0208124,4.977829678
CNP0291061,4.977877102
CNP0385640,4.977970185
CNP0328827,4.97797265
CNP0206745,4.977980419
CNP0247122,4.977988774
CNP0323927,4.978078804
CNP0194928,4.978088284
CNP0103297,4.978089847
CNP0105658,4.978089847
CNP0200898,4.978089847
CNP0219401,4.978089847
CNP0237837,4.978089847
CNP0266000,4.978089847
CNP0296538,4.978089847
CNP0312275,4.978089847
CNP0378702,4.978089847
CNP0347619,4.978150018
CNP0210087,4.978191344
CNP0302816,4.978203972
CNP0257481,4.978231094
CNP0219240,4.978265973
CNP0375555,4.978303576
CNP0325319,4.978305645
CNP0325607,4.978324425
CNP0288416,4.978396354
CNP0196829,4.978453888
CNP0272103,4.978453888
CNP0383317,4.978453888
CNP0427596,4.978530916
CNP0463756,4.978538825
CNP0424404,4.978564128
CNP0187103,4.978786653
CNP0322249,4.978786653
CNP0238127,4.978789072
CNP0077601,4.978792603
CNP0077601,4.978792603
CNP0183653,4.97886808
CNP0261019,4.97892576
CNP0318232,4.978963014
CNP0316598,4.978968453
CNP0184462,4.978985732
CNP0383972,4.978985732
CNP0262704,4.979025725
CNP0313539,4.979091917
CNP0431244,4.979092596
CNP0326977,4.979093456
CNP0230712,4.979103257
CNP0226126,4.9791258
CNP0206423,4.979131928
CNP0270519,4.979146201
CNP0422418,4.979146201
CNP0223185,4.979151944
CNP0248455,4.979152805
CNP0304624,4.979181029
CNP0191000,4.979206588
CNP0395333,4.979206588
CNP0312480,4.979238459
CNP0236137,4.979245838
CNP0190921,4.979275337
CNP0223355,4.979275337
CNP0316470,4.979275337
CNP0425619,4.979365696
CNP0317983,4.979375576
CNP0333197,4.979408432
CNP0422911,4.979408432
CNP0185574,4.979460413
CNP0296071,4.979460413
CNP0415992,4.979460413
CNP0425656,4.979460413
CNP0417710,4.979464598
CNP0185105,4.979484338
CNP0201215,4.979484338
CNP0201319,4.979484338
CNP0245270,4.979484338
CNP0300400,4.979484338
CNP0199393,4.979497017
CNP0341920,4.979497437
CNP0358230,4.979519661
CNP0267035,4.979548995
CNP0279240,4.979612837
CNP0310482,4.979670282
CNP0104528,4.979764089
CNP0104793,4.979783175
CNP0184199,4.979901357
CNP0027754,4.97992782
CNP0188278,4.979954391
CNP0196488,4.979954391
CNP0355664,4.979954391
CNP0390488,4.979954391
CNP0230785,4.979989281
CNP0342628,4.979995456
CNP0257341,4.980051226
CNP0214204,4.980111123
CNP0255422,4.980213705
CNP0302859,4.980229079
CNP0471231,4.980230207
CNP0320946,4.980242235
CNP0215022,4.980251661
CNP0221058,4.980251661
CNP0281466,4.980251661
CNP0242628,4.980288669
CNP0400276,4.980317895
CNP0346264,4.980335394
CNP0307235,4.980337683
CNP0289579,4.980359034
CNP0372328,4.980427756
CNP0363920,4.980443219
CNP0339792,4.980491149
CNP0293989,4.980514302
CNP0375324,4.980514302
CNP0421938,4.980558417
CNP0326051,4.980572997
CNP0366172,4.980577853
CNP0348997,4.980589338
CNP0434766,4.980626518
CNP0296708,4.980641203
CNP0217842,4.980647525
CNP0187700,4.980699119
CNP0294707,4.980709697
CNP0185791,4.980711898
CNP0436142,4.980711898
CNP0270416,4.980754477
CNP0349345,4.980754477
CNP0298156,4.980759848
CNP0002500,4.980783461
CNP0297573,4.98078626
CNP0215060,4.980865248
CNP0299083,4.980865248
CNP0304725,4.980865248
CNP0338196,4.980865248
CNP0432839,4.980865248
CNP0188069,4.980931946
CNP0236499,4.980931946
CNP0433384,4.980931946
CNP0424311,4.980939751
CNP0021929,4.980960884
CNP0223599,4.981037119
CNP0238223,4.98103808
CNP0078847,4.981067772
CNP0078847,4.981067772
CNP0216711,4.981079168
CNP0291028,4.981124126
CNP0228205,4.981147026
CNP0000161,4.981147806
CNP0476140,4.981169814
CNP0345234,4.981173081
CNP0309685,4.981236135
CNP0436028,4.981246728
CNP0227166,4.981256862
CNP0105867,4.981263705
CNP0275419,4.98126415
CNP0294593,4.981272257
CNP0219528,4.981299559
CNP0406634,4.98130616
CNP0312895,4.981309972
CNP0329875,4.981309972
CNP0461870,4.981333459
CNP0104708,4.981431379
CNP0294283,4.981431379
CNP0104067,4.981476767
CNP0247917,4.981476767
CNP0010812,4.981483329
CNP0478211,4.981485423
CNP0452636,4.981485423
CNP0237286,4.981530487
CNP0309041,4.981530487
CNP0316327,4.981564159
CNP0341385,4.981598925
CNP0293304,4.981610898
CNP0239209,4.981657437
CNP0228122,4.981732482
CNP0326824,4.981732482
CNP0325516,4.981734155
CNP0436354,4.98176852
CNP0241061,4.981822713
CNP0362644,4.98184785
CNP0233701,4.981880143
CNP0288114,4.9819118
CNP0182015,4.981918847
CNP0318421,4.981935607
CNP0215136,4.981950942
CNP0449424,4.981950942
CNP0267470,4.982066154
CNP0013858,4.982070034
CNP0323622,4.982113669
CNP0262500,4.982226266
CNP0251752,4.982230653
CNP0382814,4.982230653
CNP0233597,4.982284606
CNP0271427,4.982284606
CNP0351139,4.982284606
CNP0277855,4.982346573
CNP0307208,4.982367051
CNP0285409,4.982452367
CNP0377331,4.982481399
CNP0476508,4.982509474
CNP0404114,4.982537586
CNP0089352,4.982556086
CNP0091746,4.982556086
CNP0095080,4.982556086
CNP0202143,4.982556086
CNP0215931,4.982556086
CNP0319025,4.982556086
CNP0334896,4.982556086
CNP0423268,4.982556086
CNP0446131,4.982576833
CNP0191242,4.982581228
CNP0244623,4.982608738
CNP0103018,4.982614706
CNP0193536,4.982614706
CNP0198667,4.982614706
CNP0201255,4.982614706
CNP0235928,4.982614706
CNP0283807,4.982614706
CNP0303444,4.982614706
CNP0315810,4.982614706
CNP0339263,4.982614706
CNP0349801,4.982614706
CNP0272125,4.982663338
CNP0224076,4.9826927
CNP0236087,4.982702543
CNP0342168,4.982722133
CNP0464384,4.982722133
CNP0284243,4.98274991
CNP0259958,4.982756206
CNP0455404,4.98281123
CNP0291394,4.982846021
CNP0302226,4.982846021
CNP0210272,4.982971564
CNP0298862,4.982972118
CNP0198987,4.982975107
CNP0077241,4.98299021
CNP0085343,4.98299021
CNP0077243,4.98299021
CNP0085344,4.98299021
CNP0104017,4.98299021
CNP0235086,4.98299021
CNP0235118,4.98299021
CNP0235972,4.98299021
CNP0362704,4.98299021
CNP0371996,4.98299021
CNP0411871,4.98299021
CNP0199200,4.983018539
CNP0297414,4.983018539
CNP0377470,4.983018539
CNP0435890,4.983018539
CNP0221206,4.983075651
CNP0262543,4.983082249
CNP0418267,4.983134333
CNP0087195,4.983171122
CNP0087350,4.983171122
CNP0087194,4.983171122
CNP0087344,4.983171122
CNP0254509,4.98318202
CNP0000944,4.983251632
CNP0342073,4.983255006
CNP0280712,4.983348807
CNP0338994,4.983362595
CNP0092006,4.983395846
CNP0279009,4.983412839
CNP0354847,4.983416419
CNP0182643,4.983422802
CNP0211998,4.983422802
CNP0264552,4.983437674
CNP0248700,4.983495999
CNP0216973,4.983535278
CNP0340113,4.983551157
CNP0230455,4.98358904
CNP0266877,4.98358904
CNP0326437,4.98358904
CNP0086568,4.983601183
CNP0086570,4.983601183
CNP0322491,4.983618225
CNP0018671,4.983632109
CNP0453850,4.983663902
CNP0218232,4.983672637
CNP0306557,4.983672637
CNP0281147,4.983706458
CNP0209737,4.983717512
CNP0300217,4.983724261
CNP0299291,4.983732934
CNP0348098,4.983887824
CNP0320919,4.983888164
CNP0000252,4.983920784
CNP0474300,4.983950122
CNP0434383,4.983952115
CNP0265062,4.983966669
CNP0400831,4.983985601
CNP0218020,4.984011303
CNP0223348,4.984011303
CNP0258244,4.984011303
CNP0294006,4.984011303
CNP0297837,4.984011303
CNP0392675,4.984011303
CNP0323132,4.984024878
CNP0182557,4.984028416
CNP0194306,4.98404262
CNP0077845,4.984044197
CNP0077848,4.984044197
CNP0190119,4.984044197
CNP0199290,4.984044197
CNP0202737,4.984044197
CNP0209073,4.984044197
CNP0227115,4.984044197
CNP0241560,4.984044197
CNP0253024,4.984044197
CNP0264826,4.984044197
CNP0294495,4.984044197
CNP0316056,4.984044197
CNP0335321,4.984044197
CNP0368235,4.984044197
CNP0018388,4.984051322
CNP0321456,4.984054021
CNP0223098,4.984091551
CNP0297302,4.984091551
CNP0186375,4.984210308
CNP0208151,4.98425917
CNP0429079,4.984280925
CNP0326994,4.984360077
CNP0305065,4.984409991
CNP0363735,4.9844304
CNP0248698,4.984446256
CNP0429464,4.984493292
CNP0398514,4.984500605
CNP0468180,4.984505275
CNP0413556,4.984514983
CNP0233792,4.984540335
CNP0236213,4.984540335
CNP0264332,4.984540335
CNP0273142,4.984540335
CNP0292711,4.984540335
CNP0208562,4.984558939
CNP0102809,4.984597554
CNP0436334,4.984597554
CNP0220836,4.984654212
CNP0237342,4.984654212
CNP0258780,4.984654212
CNP0208329,4.984661541
CNP0280343,4.984661541
CNP0312982,4.984661541
CNP0322972,4.984661541
CNP0381788,4.984661541
CNP0078763,4.984674467
CNP0078763,4.984674467
CNP0247885,4.984674467
CNP0266780,4.984674467
CNP0191821,4.984679676
CNP0333846,4.984679676
CNP0425586,4.984679676
CNP0332536,4.984687858
CNP0348555,4.984687858
CNP0257184,4.984696132
CNP0455685,4.984696132
CNP0002866,4.984723969
CNP0094315,4.98473686
CNP0183998,4.984745829
CNP0257540,4.984799706
CNP0468831,4.984803336
CNP0077983,4.984840619
CNP0085267,4.984840619
CNP0190894,4.984840619
CNP0238907,4.984840619
CNP0282646,4.984840619
CNP0314293,4.984840619
CNP0077983,4.984840619
CNP0085268,4.984840619
CNP0312475,4.984843377
CNP0251208,4.98486599
CNP0338756,4.984893531
CNP0392701,4.98489555
CNP0234257,4.984942842
CNP0219497,4.984950699
CNP0372608,4.98505945
CNP0321518,4.985069626
CNP0189945,4.98512327
CNP0326734,4.985123681
CNP0236625,4.985124793
CNP0324371,4.985135849
CNP0425672,4.985135849
CNP0098234,4.985188819
CNP0098526,4.985188819
CNP0098550,4.985188819
CNP0395254,4.985188819
CNP0418477,4.985188819
CNP0197159,4.985217461
CNP0331122,4.985238752
CNP0238776,4.985268966
CNP0283113,4.985283578
CNP0274548,4.985285595
CNP0317501,4.985289465
CNP0284667,4.985307008
CNP0226325,4.985309985
CNP0303067,4.985367523
CNP0009848,4.985414366
CNP0266348,4.985478531
CNP0478098,4.985478531
CNP0205500,4.985479867
CNP0183233,4.985524071
CNP0187259,4.985543741
CNP0222018,4.985543741
CNP0301029,4.985543741
CNP0416036,4.985543741
CNP0444139,4.985543741
CNP0353813,4.985593557
CNP0259207,4.985599087
CNP0196077,4.985607888
CNP0225976,4.985629314
CNP0183259,4.985710365
CNP0303897,4.985710365
CNP0391066,4.98575835
CNP0386595,4.985809844
CNP0210437,4.985844219
CNP0242952,4.985844219
CNP0360024,4.985844219
CNP0098839,4.985858109
CNP0185564,4.985888113
CNP0392066,4.985888113
CNP0017495,4.985985627
CNP0302085,4.986000827
CNP0327594,4.986000827
CNP0080022,4.986009423
CNP0080020,4.986009423
CNP0313758,4.986009423
CNP0443616,4.986032068
CNP0253927,4.986040313
CNP0435092,4.986119964
CNP0275706,4.986160269
CNP0293638,4.986160269
CNP0349740,4.986160269
CNP0288996,4.986182657
CNP0331217,4.98618746
CNP0283732,4.986189574
CNP0288282,4.986189574
CNP0425613,4.986312343
CNP0419667,4.986317097
CNP0420431,4.986317097
CNP0000043,4.986335598
CNP0328458,4.986354549
CNP0287931,4.98635873
CNP0332323,4.986384061
CNP0251206,4.986399244
CNP0278179,4.986399244
CNP0295645,4.986399244
CNP0278403,4.986423833
CNP0364537,4.986441477
CNP0189016,4.986475705
CNP0329793,4.986485666
CNP0254683,4.986516563
CNP0429137,4.986516563
CNP0466963,4.986525245
CNP0227415,4.986539647
CNP0249470,4.986539647
CNP0272530,4.986539647
CNP0276501,4.986539647
CNP0284281,4.986539647
CNP0334554,4.986542322
CNP0190744,4.986558112
CNP0204966,4.986558112
CNP0215384,4.986558112
CNP0226431,4.986558112
CNP0425173,4.986558112
CNP0425545,4.986558112
CNP0426313,4.986558112
CNP0426317,4.986558112
CNP0426360,4.986558112
CNP0361899,4.986582734
CNP0398932,4.986583673
CNP0190100,4.986601464
CNP0240585,4.986601464
CNP0317973,4.986601464
CNP0254382,4.98662277
CNP0447329,4.986639078
CNP0017540,4.986675603
CNP0085185,4.986682242
CNP0085185,4.986682242
CNP0105923,4.986706555
CNP0284517,4.986706555
CNP0208432,4.986725065
CNP0189548,4.986734003
CNP0009495,4.986780465
CNP0183005,4.986787074
CNP0269760,4.986787074
CNP0355129,4.986788871
CNP0106132,4.986809299
CNP0214117,4.986810983
CNP0235159,4.986810983
CNP0299853,4.986810983
CNP0342967,4.986821433
CNP0330689,4.986823018
CNP0357355,4.98682536
CNP0283281,4.986830088
CNP0002581,4.986833139
CNP0182521,4.986844589
CNP0078679,4.986901366
CNP0078679,4.986901366
CNP0329927,4.986939536
CNP0431174,4.986949901
CNP0253932,4.987001053
CNP0216191,4.987002532
CNP0305534,4.987032306
CNP0307731,4.987042212
CNP0417322,4.987063699
CNP0286449,4.987095318
CNP0022887,4.987165828
CNP0468172,4.987208906
CNP0209106,4.987261203
CNP0378483,4.987317379
CNP0017483,4.987331663
CNP0318119,4.987332316
CNP0184660,4.987349762
CNP0182935,4.987371245
CNP0268719,4.98737631
CNP0314983,4.987393834
CNP0189914,4.987411535
CNP0360070,4.987412951
CNP0328863,4.987414219
CNP0212408,4.987432573
CNP0241406,4.987432573
CNP0277407,4.987432573
CNP0331063,4.987437816
CNP0318681,4.987448146
CNP0262788,4.987535941
CNP0106056,4.987548811
CNP0279467,4.987548811
CNP0229269,4.987596277
CNP0317732,4.98762207
CNP0250219,4.987690653
CNP0193274,4.987706137
CNP0227139,4.987706137
CNP0377963,4.987735813
CNP0425877,4.987776611
CNP0371639,4.987786714
CNP0268432,4.987871024
CNP0225919,4.987872845
CNP0289910,4.987872845
CNP0335399,4.987872845
CNP0337382,4.987872845
CNP0386509,4.987872845
CNP0414539,4.987872845
CNP0422844,4.987872845
CNP0288375,4.987893268
CNP0187840,4.987905308
CNP0290696,4.987905308
CNP0209363,4.987910655
CNP0307343,4.987910655
CNP0240700,4.987915622
CNP0358019,4.987925597
CNP0316427,4.988033735
CNP0347603,4.988037244
CNP0273942,4.988133836
CNP0301375,4.988135958
CNP0201196,4.988136407
CNP0206297,4.988145519
CNP0303821,4.988145519
CNP0323311,4.988145519
CNP0343994,4.988145519
CNP0344449,4.988145519
CNP0262606,4.988176807
CNP0268851,4.988177957
CNP0200074,4.988193826
CNP0217409,4.988204193
CNP0413822,4.988204193
CNP0222440,4.988255262
CNP0095937,4.988388958
CNP0423346,4.98843554
CNP0201195,4.98846765
CNP0302806,4.98846765
CNP0290521,4.988519919
CNP0454480,4.988519919
CNP0392073,4.988545947
CNP0086688,4.988549207
CNP0086689,4.988549207
CNP0327223,4.988554529
CNP0022541,4.988570479
CNP0079155,4.988601733
CNP0079155,4.988601733
CNP0325428,4.988616503
CNP0229924,4.988636468
CNP0466094,4.988641426
CNP0199560,4.98869795
CNP0271173,4.988762908
CNP0435341,4.988762908
CNP0237007,4.988766168
CNP0269352,4.988788499
CNP0249122,4.988820548
CNP0407088,4.988821726
CNP0357750,4.988855733
CNP0187163,4.988860214
CNP0206889,4.988860214
CNP0246438,4.988860214
CNP0259815,4.988860214
CNP0277471,4.988860214
CNP0279194,4.988860214
CNP0290503,4.988860214
CNP0424960,4.988860214
CNP0433391,4.988860214
CNP0435163,4.988860214
CNP0359257,4.988877275
CNP0429804,4.988919404
CNP0304290,4.988932575
CNP0220663,4.988947012
CNP0386933,4.988947012
CNP0247262,4.988982349
CNP0280306,4.988982349
CNP0207481,4.988993213
CNP0282249,4.988998059
CNP0284923,4.988998059
CNP0292506,4.988998059
CNP0310998,4.988998059
CNP0243400,4.989035081
CNP0286325,4.989044176
CNP0424212,4.98905496
CNP0188773,4.989070028
CNP0276438,4.989070028
CNP0296579,4.989070028
CNP0436165,4.989078222
CNP0311143,4.989098536
CNP0283418,4.989111413
CNP0413808,4.989111413
CNP0297069,4.989118665
CNP0228645,4.989154268
CNP0355596,4.989154268
CNP0355566,4.989170082
CNP0232961,4.989170169
CNP0203803,4.989189115
CNP0197774,4.989192669
CNP0298882,4.989298202
CNP0186165,4.989331303
CNP0242480,4.989331303
CNP0306331,4.989331303
CNP0005522,4.989339921
CNP0266629,4.989354509
CNP0300886,4.989354509
CNP0194719,4.989389171
CNP0201897,4.989402391
CNP0306884,4.989410247
CNP0229250,4.989436899
CNP0363311,4.989444333
CNP0432860,4.989476057
CNP0271365,4.989514818
CNP0291307,4.989528805
CNP0335593,4.989538069
CNP0220477,4.989556029
CNP0423308,4.989583885
CNP0090358,4.989619972
CNP0186418,4.989619972
CNP0195517,4.989619972
CNP0217700,4.989619972
CNP0221424,4.989619972
CNP0221784,4.989619972
CNP0225737,4.989619972
CNP0247162,4.989619972
CNP0272504,4.989619972
CNP0316460,4.989619972
CNP0350767,4.989619972
CNP0419173,4.989619972
CNP0234475,4.989692764
CNP0242074,4.989702705
CNP0232493,4.98975099
CNP0016791,4.989817056
CNP0253759,4.989820336
CNP0185094,4.989855359
CNP0223568,4.989855359
CNP0245957,4.989855359
CNP0276298,4.989855359
CNP0441979,4.989855359
CNP0444513,4.989855359
CNP0254639,4.989859526
CNP0283568,4.989859526
CNP0300434,4.989865602
CNP0411029,4.989870452
CNP0429793,4.989886807
CNP0436054,4.989886807
CNP0400750,4.989911754
CNP0235967,4.98991938
CNP0307563,4.98991938
CNP0009840,4.989928646
CNP0290153,4.98995625
CNP0303717,4.98995625
CNP0308560,4.990116176
CNP0183521,4.990133908
CNP0197081,4.990133908
CNP0193609,4.990142541
CNP0313717,4.990142541
CNP0341513,4.990159083
CNP0349761,4.990164561
CNP0197996,4.990211797
CNP0023318,4.990235075
CNP0227250,4.990238782
CNP0268974,4.990238782
CNP0224449,4.990247334
CNP0294033,4.990253689
CNP0329452,4.990262165
CNP0017628,4.990293097
CNP0439369,4.990322958
CNP0417730,4.990335853
CNP0252580,4.990401826
CNP0423822,4.990413285
CNP0208931,4.990449637
CNP0202870,4.990458369
CNP0203106,4.990458369
CNP0222411,4.990458369
CNP0243608,4.990458369
CNP0253226,4.990458369
CNP0259275,4.990458369
CNP0296660,4.990458369
CNP0297564,4.990458369
CNP0309529,4.990458369
CNP0330165,4.990458369
CNP0421612,4.990458369
CNP0208521,4.99046896
CNP0306834,4.99047777
CNP0221776,4.990480858
CNP0356317,4.990535878
CNP0410154,4.990551135
CNP0264933,4.990601366
CNP0197694,4.990613446
CNP0195074,4.990624016
CNP0182535,4.990631809
CNP0294803,4.990652124
CNP0083950,4.990697404
CNP0233098,4.990697404
CNP0258175,4.990697404
CNP0381572,4.990697404
CNP0083953,4.990697404
CNP0231012,4.990710921
CNP0429074,4.990710921
CNP0429593,4.990710921
CNP0344804,4.990761696
CNP0226042,4.990769754
CNP0368623,4.990817926
CNP0206535,4.990867867
CNP0217220,4.990901482
CNP0284671,4.990901482
CNP0440742,4.990946406
CNP0214645,4.990974224
CNP0204213,4.991018267
CNP0289977,4.991018267
CNP0353975,4.991018267
CNP0288393,4.991026536
CNP0299407,4.991028001
CNP0182808,4.991040794
CNP0216600,4.991040794
CNP0268043,4.991040794
CNP0304642,4.991040794
CNP0330975,4.991040794
CNP0384452,4.991040794
CNP0456838,4.991071654
CNP0213667,4.991101808
CNP0257506,4.991106427
CNP0269893,4.99115567
CNP0267512,4.991168233
CNP0320602,4.991179267
CNP0341406,4.991199685
CNP0387536,4.991214096
CNP0099054,4.991238688
CNP0299533,4.991258755
CNP0088092,4.991268562
CNP0199832,4.991268562
CNP0245025,4.991268562
CNP0256022,4.991268562
CNP0088092,4.991268562
CNP0429315,4.991309927
CNP0470489,4.991314343
CNP0272433,4.99132848
CNP0085143,4.991364066
CNP0085149,4.991364066
CNP0085143,4.991364066
CNP0085150,4.991364066
CNP0218154,4.991364066
CNP0296882,4.991364066
CNP0371650,4.991364066
CNP0445816,4.991385461
CNP0302043,4.991412556
CNP0355590,4.991412556
CNP0281275,4.991482853
CNP0216080,4.991525484
CNP0356783,4.991525484
CNP0255228,4.991591779
CNP0260794,4.991591779
CNP0333626,4.991653492
CNP0368271,4.991653492
CNP0404308,4.991653492
CNP0306915,4.991661693
CNP0381519,4.991672909
CNP0368400,4.991743623
CNP0243282,4.991852206
CNP0302539,4.991852206
CNP0220488,4.991877204
CNP0272629,4.991877761
CNP0426075,4.991879117
CNP0283614,4.99188106
CNP0470154,4.991884651
CNP0087924,4.991931334
CNP0087924,4.991931334
CNP0357257,4.99193573
CNP0385197,4.99193573
CNP0214509,4.991948955
CNP0018872,4.992056991
CNP0440700,4.992064666
CNP0363830,4.992075546
CNP0259651,4.992104267
CNP0218919,4.99213324
CNP0200759,4.99213487
CNP0320389,4.99213487
CNP0470674,4.992136383
CNP0312759,4.992264794
CNP0346630,4.992264794
CNP0251675,4.992319981
CNP0087325,4.992346809
CNP0087325,4.992346809
CNP0319992,4.99234681
CNP0319266,4.992384293
CNP0218933,4.992386331
CNP0359682,4.992411905
CNP0388405,4.992488848
CNP0181266,4.992500144
CNP0233191,4.992500144
CNP0468644,4.992500144
CNP0420789,4.992500956
CNP0186362,4.992564378
CNP0435202,4.992630318
CNP0228281,4.992632001
CNP0219412,4.99263378
CNP0341696,4.992643138
CNP0102477,4.99265543
CNP0207917,4.99265543
CNP0193633,4.99271261
CNP0276231,4.99271261
CNP0380937,4.992724209
CNP0288216,4.992753634
CNP0078689,4.992790823
CNP0078686,4.992790823
CNP0370853,4.99280102
CNP0349541,4.992825972
CNP0371603,4.992825972
CNP0301831,4.992834935
CNP0335879,4.992868787
CNP0474473,4.992868787
CNP0434576,4.992904029
CNP0250838,4.992929719
CNP0358854,4.992929719
CNP0263076,4.992986498
CNP0308849,4.992986498
CNP0420269,4.992992746
CNP0207575,4.993045659
CNP0327295,4.993045659
CNP0382247,4.993045659
CNP0442675,4.993045659
CNP0470041,4.993053508
CNP0300792,4.993070423
CNP0195774,4.993076667
CNP0247225,4.993080808
CNP0433189,4.993083996
CNP0193663,4.993113037
CNP0414354,4.993113037
CNP0230859,4.993195994
CNP0435838,4.993233328
CNP0082662,4.993249733
CNP0187484,4.993249733
CNP0194479,4.993249733
CNP0082654,4.993249733
CNP0211786,4.993251033
CNP0352591,4.993251033
CNP0229296,4.993260024
CNP0339595,4.993265553
CNP0414739,4.993287367
CNP0080317,4.993352048
CNP0080317,4.993352048
CNP0187159,4.99342159
CNP0358022,4.99342159
CNP0303114,4.993425434
CNP0320934,4.993425434
CNP0365369,4.993436748
CNP0078098,4.993443837
CNP0078098,4.993443837
CNP0332249,4.993501391
CNP0421187,4.993529015
CNP0195771,4.993559632
CNP0302848,4.993579298
CNP0369459,4.993579298
CNP0225813,4.993592353
CNP0425046,4.993603115
CNP0205839,4.993632529
CNP0356171,4.993674637
CNP0077709,4.993708728
CNP0077708,4.993708728
CNP0277232,4.993721535
CNP0313829,4.993874645
CNP0307904,4.993884002
CNP0259998,4.993899726
CNP0194599,4.993930071
CNP0187400,4.993934625
CNP0078857,4.993938094
CNP0078854,4.993938094
CNP0332619,4.993990273
CNP0340580,4.994013841
CNP0077360,4.994083659
CNP0077359,4.994083659
CNP0031631,4.994105178
CNP0311948,4.994187877
CNP0466208,4.994237572
CNP0248668,4.994296093
CNP0028640,4.994318461
CNP0314548,4.994323623
CNP0343527,4.994340078
CNP0349135,4.994371952
CNP0010478,4.994373684
CNP0028600,4.994376301
CNP0194077,4.994415237
CNP0348245,4.994415237
CNP0252156,4.99443112
CNP0076895,4.994449983
CNP0291152,4.994449983
CNP0336917,4.994449983
CNP0076896,4.994449983
CNP0277956,4.994450323
CNP0298562,4.994450323
CNP0289831,4.994460611
CNP0315229,4.994488881
CNP0399374,4.994488881
CNP0443243,4.994509858
CNP0085269,4.994517548
CNP0085269,4.994517548
CNP0083814,4.994581087
CNP0083814,4.994581087
CNP0369021,4.994647789
CNP0222880,4.994649322
CNP0466188,4.994668148
CNP0424271,4.994689464
CNP0263626,4.994702909
CNP0286827,4.994717327
CNP0287597,4.994740273
CNP0312011,4.994740273
CNP0202801,4.994748656
CNP0355831,4.994748656
CNP0462470,4.994748656
CNP0269601,4.994799497
CNP0291007,4.994799497
CNP0217297,4.994816348
CNP0096958,4.994852008
CNP0248424,4.994870709
CNP0441945,4.9948755
CNP0473457,4.9948755
CNP0021967,4.994902386
CNP0401726,4.994911703
CNP0316868,4.994915184
CNP0303221,4.994989565
CNP0190022,4.995003206
CNP0433979,4.9950297
CNP0434729,4.9950297
CNP0329112,4.995042051
CNP0207976,4.995046729
CNP0432599,4.995062477
CNP0356326,4.995085409
CNP0079222,4.995114595
CNP0079223,4.995114595
CNP0411971,4.995126944
CNP0233957,4.995160297
CNP0286509,4.995257489
CNP0457326,4.995265712
CNP0459574,4.995265712
CNP0245959,4.995278267
CNP0188137,4.995286331
CNP0029560,4.995307795
CNP0077341,4.995371915
CNP0077341,4.995371915
CNP0465758,4.99541755
CNP0209618,4.995420388
CNP0260229,4.995420388
CNP0239509,4.995430432
CNP0104995,4.995433269
CNP0218682,4.995498607
CNP0291846,4.995498607
CNP0319531,4.995504211
CNP0318495,4.995519511
CNP0345207,4.995519511
CNP0338356,4.99556738
CNP0103591,4.995582905
CNP0197115,4.99563615
CNP0233608,4.995666516
CNP0235332,4.995676028
CNP0471091,4.99568716
CNP0263017,4.995720262
CNP0328145,4.995763952
CNP0208555,4.995774483
CNP0288239,4.995774483
CNP0426701,4.995809034
CNP0208685,4.995869206
CNP0253756,4.995896481
CNP0228921,4.995940725
CNP0198742,4.995977046
CNP0297111,4.995977046
CNP0076520,4.995978285
CNP0076523,4.995978285
CNP0104715,4.99598257
CNP0270886,4.996014202
CNP0242948,4.996065863
CNP0225557,4.996065956
CNP0182424,4.996080172
CNP0390640,4.996133565
CNP0290622,4.996141867
CNP0451893,4.996203863
CNP0221859,4.996227505
CNP0278406,4.99623135
CNP0428033,4.996308988
CNP0307236,4.996345124
CNP0353655,4.996356603
